,num_confirmed,num_death,num_recovered,num_confirmed_that_day,num_death_that_day,num_recovered_that_day
4/7/2020,4035,57,429,269.0,4.0,170.0
4/8/2020,4263,61,467,228.0,4.0,38.0
4/9/2020,4489,65,572,226.0,4.0,105.0
4/10/2020,4695,66,727,206.0,1.0,155.0
4/11/2020,5011,86,762,316.0,20.0,35.0
4/12/2020,5230,91,1028,219.0,5.0,266.0
4/13/2020,5496,93,1095,266.0,2.0,67.0
4/14/2020,5837,96,1378,341.0,3.0,283.0
4/15/2020,6383,111,1446,546.0,15.0,68.0
4/16/2020,6919,128,1645,536.0,17.0,199.0
4/17/2020,7025,135,1765,106.0,7.0,120.0
4/18/2020,7638,143,1832,613.0,8.0,67.0
4/19/2020,8348,168,1868,710.0,25.0,36.0
4/20/2020,8418,176,1970,70.0,8.0,102.0
4/21/2020,9565,201,2073,1147.0,25.0,103.0
4/22/2020,10076,212,2156,511.0,11.0,83.0
4/23/2020,11155,237,2527,1079.0,25.0,371.0
4/24/2020,11940,253,2755,785.0,16.0,228.0
4/25/2020,12723,269,2866,783.0,16.0,111.0
4/26/2020,13328,281,2936,605.0,12.0,70.0
4/27/2020,13915,292,3029,587.0,11.0,93.0
4/28/2020,14612,312,3233,697.0,20.0,204.0
4/29/2020,15525,343,3425,913.0,31.0,192.0
4/30/2020,16817,385,4315,1292.0,42.0,890.0
5/1/2020,18114,417,4715,1297.0,32.0,400.0
5/2/2020,19103,440,4817,989.0,23.0,102.0
5/3/2020,20084,457,5114,981.0,17.0,297.0
5/4/2020,20941,476,5635,857.0,19.0,521.0
5/5/2020,22049,514,5801,1108.0,38.0,166.0
5/6/2020,24073,564,6464,2024.0,50.0,663.0
5/7/2020,24644,585,6464,571.0,21.0,0.0
5/8/2020,26435,599,7530,1791.0,14.0,1066.0
5/9/2020,28736,636,7809,2301.0,37.0,279.0
5/10/2020,30334,659,8063,1598.0,23.0,254.0
5/11/2020,32081,706,8555,1747.0,47.0,492.0
5/12/2020,34336,737,8812,2255.0,31.0,257.0
5/13/2020,35298,761,8899,962.0,24.0,87.0
5/14/2020,35788,770,9695,490.0,9.0,796.0
5/15/2020,38799,834,10880,3011.0,64.0,1185.0
5/16/2020,38799,834,10880,0.0,0.0,0.0
5/17/2020,40151,873,11341,1352.0,39.0,461.0
5/18/2020,42125,903,11922,1974.0,30.0,581.0
5/19/2020,43966,939,12489,1841.0,36.0,567.0
5/20/2020,45898,985,13101,1932.0,46.0,612.0
5/21/2020,48091,1017,14155,2193.0,32.0,1054.0
5/22/2020,50694,1067,15201,2603.0,50.0,1046.0
5/23/2020,52437,1101,16653,1743.0,34.0,1452.0
5/24/2020,54601,1133,17198,2164.0,32.0,545.0
5/25/2020,56349,1167,17482,1748.0,34.0,284.0
5/26/2020,57705,1197,18314,1356.0,30.0,832.0
5/27/2020,59151,1225,19142,1446.0,28.0,828.0
5/28/2020,61227,1260,20231,2076.0,35.0,1089.0
5/29/2020,64028,1317,22305,2801.0,57.0,2074.0
5/30/2020,66457,1395,24131,2429.0,78.0,1826.0
5/31/2020,69496,1483,25271,3039.0,88.0,1140.0
6/1/2020,72460,1543,26083,2964.0,60.0,812.0
6/2/2020,76398,1621,27110,3938.0,78.0,1027.0
6/3/2020,80463,1688,28923,4065.0,67.0,1813.0
6/4/2020,85264,1770,30128,4801.0,82.0,1205.0
