,num_confirmed,num_death,num_recovered,num_confirmed_that_day,num_death_that_day,num_recovered_that_day
4/7/2020,164,17,33,41.0,5.0,0.0
4/8/2020,218,20,33,54.0,3.0,0.0
4/9/2020,330,21,33,112.0,1.0,0.0
4/10/2020,424,27,33,94.0,6.0,0.0
4/11/2020,482,30,36,58.0,3.0,3.0
4/12/2020,621,34,39,139.0,4.0,3.0
4/13/2020,803,39,42,182.0,5.0,3.0
4/14/2020,1012,46,42,209.0,7.0,0.0
4/15/2020,1231,50,49,219.0,4.0,7.0
4/16/2020,1572,60,49,341.0,10.0,0.0
4/17/2020,1838,75,58,266.0,15.0,9.0
4/18/2020,2144,84,66,306.0,9.0,8.0
4/19/2020,2456,91,75,312.0,7.0,9.0
4/20/2020,2948,101,85,492.0,10.0,10.0
4/21/2020,3382,110,87,434.0,9.0,2.0
4/22/2020,3772,120,92,390.0,10.0,5.0
4/23/2020,4186,127,108,414.0,7.0,16.0
4/24/2020,4689,131,112,503.0,4.0,4.0
4/25/2020,4998,140,113,309.0,9.0,1.0
4/26/2020,5416,145,122,418.0,5.0,9.0
4/27/2020,5913,152,131,497.0,7.0,9.0
4/28/2020,6462,155,139,549.0,3.0,8.0
4/29/2020,7103,163,150,641.0,8.0,11.0
4/30/2020,7667,168,160,564.0,5.0,10.0
5/1/2020,8238,170,174,571.0,2.0,14.0
5/2/2020,8790,175,177,552.0,5.0,3.0
5/3/2020,9455,177,1063,665.0,2.0,886.0
5/4/2020,10143,182,1209,688.0,5.0,146.0
5/5/2020,10929,183,1403,786.0,1.0,194.0
5/6/2020,11719,186,1403,790.0,3.0,0.0
5/7/2020,12425,199,1910,706.0,13.0,507.0
5/8/2020,13134,206,2101,709.0,7.0,191.0
5/9/2020,13770,214,2414,636.0,8.0,313.0
5/10/2020,14657,228,2650,887.0,14.0,236.0
5/11/2020,15691,239,2902,1034.0,11.0,252.0
5/12/2020,16660,250,3147,969.0,11.0,245.0
